Service Request URL,Service Request,Status,Request Date,Description,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010574&type=new_cs180301154109&viewRole=,DPW000010574,Assigned,"October 22, 2018 3:23 pm",Caller states the bricks have started to crack.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002347&type=new_cs180228212504&viewRole=,DPU000002347,Assigned,"October 22, 2018 3:20 pm",Caller states the drain is clogged and has an odor - he says they came out before and put a deodorizer in it but it didn't last long. Corner of N 20th and Q St.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010573&type=new_cs180221194656&viewRole=,DPW000010573,Assigned,"October 22, 2018 3:04 pm","The tree located near the corner of E Main St and N 23rd St, on the side directly in front of 2300 E Main St has limbs growing into the building. They are pushing against the window of the apartment on the second floor.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010571&type=new_cs180301154109&viewRole=,DPW000010571,Assigned,"October 22, 2018 3:00 pm","Potholes on the block Norfolk Street, 3412 Norfolk - 3418 Norfolk Street in same area as fallen ""No parking sign""reported separately",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010570&type=new_cs180221194656&viewRole=,DPW000010570,Assigned,"October 22, 2018 2:59 pm",The maple tree between 4304 and 4306 is 3/4 dead and large branches continue to fall in the street and sidewalk. This tree is dangerous and needs to be removed.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010569&type=new_cs180221194423&viewRole=,DPW000010569,Assigned,"October 22, 2018 2:57 pm",Please replace the Norfolk / Belleville corner street sign. It was destroyed in the last storm.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010568&type=new_cs180221194423&viewRole=,DPW000010568,Assigned,"October 22, 2018 2:51 pm","The Semi trucks have knocked down the ""no parking"" sign on Norfolk Street, at the back of one of the Scott's Edge Apartment bldg and before the back of the Tang & Biscuit building. The sign has been replaced several times. Could it be possible when it is fixed this time to put pylons before it or pylons on the street so the semis stop knocking it over and parking there in evenings? They ignore the street signs, park their semis there, and run their trucks/refrigeration, & keep residents up.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000369&type=new_cs180529151322&viewRole=,RPD000000369,Assigned,"October 22, 2018 2:33 pm","Two vehicles, parked adjacent, with expired registration and inspections. Several months and have not been moved.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010564&type=new_cs180221192758&viewRole=,DPW000010564,Assigned,"October 22, 2018 2:03 pm",Storm debris Pick up please,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010561&type=new_cs180221194457&viewRole=,DPW000010561,Assigned,"October 22, 2018 1:42 pm",Overgrown brush and trees are blocking the stop sign and fire hydrant.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010560&type=new_cs180220201343&viewRole=,DPW000010560,Assigned,"October 22, 2018 1:40 pm","In front of 3014 Nokomis, the road/pavement is being washed away leaving a dangerous driving situation and compounded walking situation, NO GUTTER or CURBING. Since there is no drainage/piping the road under the ditch is being washed away along with the Driveway and causing water and debris backup, flooding and damage to street and poroperty. - See more at: https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000004929&type=new_cs180301154109&viewRole=track#sthash.fag7hqqQ.dpuf",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010557&type=new_cs180221194656&viewRole=,DPW000010557,Assigned,"October 22, 2018 1:21 pm",The large tree that fell during the storm needs to be removed from the sidewalk.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010556&type=new_cs180301154109&viewRole=,DPW000010556,Assigned,"October 22, 2018 1:19 pm",Riverside Dr. road surface under and around the train trestle (5500 Block) is badly degrade and full of potholes. The surface is in serious need of repair.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010555&type=new_cs180221194656&viewRole=,DPW000010555,Assigned,"October 22, 2018 1:19 pm","A tree in forest hill park behind 726 West 33rd Street is leaning precipitously. The lean increased about 10 degrees during hurricane michael. a lower limb, hanging over the alley dropped about four feet as the lean increased. if the tree falls, it will damage the power lines for the alley lighting, our pool canopy, our house at 726 west 33rd street, two specimen japanese maples, a fish pond and potentially vehicles.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010554&type=new_cs180221194457&viewRole=,DPW000010554,Assigned,"October 22, 2018 1:18 pm",Vegetation is growing up the up the street light and now into the street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002346&type=new_cs180228212504&viewRole=,DPU000002346,Completed,"October 22, 2018 1:06 pm",Stormwater basin at Wythe & Malvern is full of dirt. I removed some of the leaves & dirt myself but could only do so much. Thank you !,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010552&type=new_cs180221192758&viewRole=,DPW000010552,Assigned,"October 22, 2018 12:54 pm",He has called three times for assistance and no one has helped him. Trash is strewn along Broad from 2300-2800 blocks.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010551&type=new_cs180301154109&viewRole=,DPW000010551,Assigned,"October 22, 2018 12:50 pm","popped my brand new tire could not avoid hole a person was getting in there car, another car was passing by , and traffic was driving behind me",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010549&type=new_cs180221194032&viewRole=,DPW000010549,Assigned,"October 22, 2018 12:34 pm","If you are facing the entrance, the alley on the left side of 12 S Plum ST has a huge pot hole that has turned into a lake about 12 inches deep. This has been reported 2 years ago when it was small and not causing any issuses. Now it has started to cause damage to the building. When cars drive through it, it splashes water up onto the brick and overtime has come through the wall and caused water damage inside. Not only saturating the interior but causing the brick mortar to deteriorate.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010548&type=new_cs180301154109&viewRole=,DPW000010548,Assigned,"October 22, 2018 12:32 pm",their is a large pothole around a foot deep and 8 to 10 feet long. When I rain pools stagnant water,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002345&type=new_cs180301142929&viewRole=,DPU000002345,Assigned,"October 22, 2018 12:31 pm",Crews have already repaid this clog basin at this address. Citizen's want customer to come and and filled the drainage with roacks.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010547&type=new_cs180221192758&viewRole=,DPW000010547,Assigned,"October 22, 2018 12:30 pm","Lawnmower, wheelbarrow, etc.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010545&type=new_cs180221194656&viewRole=,DPW000010545,Assigned,"October 22, 2018 12:20 pm","First tree in front of 2324 West GRACE has several dead limbs at the top of this tree that over hang the sidewalk and street. Please either remove dead branches or remove entirely. Second tree in front of 2319 WEST GRACE has been marked with an orange X for over one year. Please remove this tree. Third, there are 3-4 trees that have large branches that need to be limbed up before another moving truck comes along and takes out these branches: 2331-41 WEST GRACE.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010544&type=new_cs180301154109&viewRole=,DPW000010544,Assigned,"October 22, 2018 11:52 am","Tree fell on sidewalk, driveway, street. It needs repair",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010543&type=new_cs180301154109&viewRole=,DPW000010543,Assigned,"October 22, 2018 11:46 am","The street sign, which you recently straightened, fell to the ground during Hurricane Michael. It has now been placed on the ground behind the wall on the opposite side of Stratford Road from where it stood.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002344&type=new_cs180301145759&viewRole=,DPU000002344,Completed,"October 22, 2018 11:37 am",There is a large quantity of water that is standing in the ally behind mine and my neighbors house. It has been there for weeks and is not going away.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010542&type=new_cs180221194656&viewRole=,DPW000010542,Assigned,"October 22, 2018 11:36 am",residnet is calling in because the trees in the back alley are so over grown that its scatching cars and its hard to drive,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010540&type=new_cs180221194656&viewRole=,DPW000010540,Assigned,"October 22, 2018 11:20 am",Would like to have the tree maintained. The limbs are constantly falling and each time they are bigger and afraid of someone getting injured. The tree is in the front of home,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010539&type=new_cs180301154109&viewRole=,DPW000010539,Assigned,"October 22, 2018 11:20 am",Potholes are located on Orcutt Ln and Brinkwood Ct.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002343&type=new_cs180228212904&viewRole=,DPU000002343,Assigned,"October 22, 2018 11:12 am",Would like to have the ditch cleaned and cut. Its is clogged,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010536&type=new_cs180221194656&viewRole=,DPW000010536,Assigned,"October 22, 2018 10:52 am",resident is calling in because there are 2 tree limbs that are hanging over the street and her car. in the past where the tree limbs from that tree broke her front window and she had to get it replaced. she would like for someone to come out before this happens again.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002342&type=new_cs180228212904&viewRole=,DPU000002342,Assigned,"October 22, 2018 10:49 am",resident is calling in because the ditch is stopped up and the water is not flowing prope,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002341&type=new_cs180301142929&viewRole=,DPU000002341,Assigned,"October 22, 2018 10:45 am",Bywood and Elk Streer,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010532&type=new_cs180221192758&viewRole=,DPW000010532,Assigned,"October 22, 2018 10:33 am",Cut tree limb piled up behind my house in the alley,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010531&type=new_cs180221194032&viewRole=,DPW000010531,Assigned,"October 22, 2018 10:20 am","pothole located in the alley behind this address, please repair ASAP A1B1",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010529&type=new_cs180301154109&viewRole=,DPW000010529,Assigned,"October 22, 2018 10:14 am",Street needs to be repaved.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010527&type=new_cs180221194251&viewRole=,DPW000010527,Completed,"October 22, 2018 10:11 am",Southbound lane traffic light only stays green for about ten seconds. This only allows a small number of cars through and this is causing issues with traffic.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010526&type=new_cs180221192758&viewRole=,DPW000010526,Assigned,"October 22, 2018 10:06 am",Branches from storm on curb at 5017 west Franklin Street 23226,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002340&type=new_cs180226204420&viewRole=,DPU000002340,Completed,"October 22, 2018 10:06 am",the light is dim,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010525&type=new_cs180221190731&viewRole=,DPW000010525,Assigned,"October 22, 2018 10:06 am",Requesting some type of slow down sign.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010523&type=new_cs180221194656&viewRole=,DPW000010523,Assigned,"October 22, 2018 10:00 am","Tree fell from storm last week. It is blocking the entrance to my home. It is also blocking the entire sidewalk, preventing children from getting to school which is only about a block away from Chimborazo Elementary. Please have this tree removed.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010521&type=new_cs180301154109&viewRole=,DPW000010521,Assigned,"October 22, 2018 9:54 am",Potholes are near the railroad tracks on Commerce Rd please repair asap potholes are damaging cars. A1B1,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010518&type=new_cs180221192758&viewRole=,DPW000010518,Assigned,"October 22, 2018 9:18 am",My recycling was NOT collected during last weeks delivery!! Please pick up this week.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002339&type=new_cs180228212904&viewRole=,DPU000002339,Assigned,"October 22, 2018 8:52 am",Caller states water is washing away asphalt and dirt because there is no ditch where the water can flow. He requests COR come out and assess the possibility of installing proper ditches to prevent damage to the driveways and road.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010514&type=new_cs180221194423&viewRole=,DPW000010514,Assigned,"October 22, 2018 8:46 am","Sign knocked over inch above base, protruding slightly into roadway. ""quick swap"" base was installed recently, and is not damaged. Needs new pole slotted in with sign. The sign mounted on the pole is undamaged. Large freight delivery vehicles unload across from the no parking area multiple times a week, for upwards of an hour at a time. During this time frame, their cab is extended into the road, fully blocking one lane and half of the next lane. Without the no parking sign to prevent other vehicles from parking this completely blocks traffic.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000010513&type=new_cs180221194032&viewRole=,DPW000010513,Assigned,"October 22, 2018 8:33 am",alley was re gravel and gravel was left on citizens property and she would like it removed. please contact to advise when we will be able top remove .,,,,
