Service Request URL,Service Request,Status,Request Date,Description,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000743&type=new_cs180228212504&viewRole=,DPU000000743,Assigned,"July 27, 2018 8:29 am","Basin clogs when it rains, resulting in flooding.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003806&type=new_cs180221191046&viewRole=,DPW000003806,Assigned,"July 27, 2018 8:22 am","When is the City going to come over to put in landscaping in the overgrown roundabout at 31st and Marshall St (yellow sign has been hit by a car and is on the ground), and when will you all mow the weeds growing around the bus stop at 31st and Marshall? Every roundabout in the city has received beautification except for this one.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003804&type=new_cs180221194656&viewRole=,DPW000003804,Assigned,"July 27, 2018 7:42 am",Caller states the plastic supports around the new trees should be removed to allow the trees to grow properly.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003803&type=new_cs180221194656&viewRole=,DPW000003803,Assigned,"July 27, 2018 7:39 am",Caller states this was a new tree that has died.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003802&type=new_cs180221194656&viewRole=,DPW000003802,Assigned,"July 27, 2018 7:39 am",Caller stated the tree has died.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003801&type=new_cs180221194656&viewRole=,DPW000003801,Assigned,"July 27, 2018 7:38 am",Caller states the tree is dropping large limbs on cars.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003800&type=new_cs180221194656&viewRole=,DPW000003800,Assigned,"July 27, 2018 7:36 am",Caller states a large limb has fallen and is blocking the sidewalk.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000161&type=new_cs180529151322&viewRole=,RPD000000161,Completed,"July 26, 2018 9:11 pm",Two vehicles on W. 34th haven’t been moved in several weeks. One looks inoperable. See photos.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003799&type=new_cs180221194032&viewRole=,DPW000003799,Assigned,"July 26, 2018 6:36 pm",Annalee next to to 3408 E Clay Is full of tree branches and long vegetation,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000742&type=new_cs180228155543&viewRole=,DPU000000742,Assigned,"July 26, 2018 5:24 pm",sink hole. there is water under it,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003796&type=new_cs180221194251&viewRole=,DPW000003796,Completed,"July 26, 2018 4:52 pm",Center green is out east bound,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003794&type=new_cs180221194656&viewRole=,DPW000003794,Assigned,"July 26, 2018 4:43 pm","Citizen states that planted tree is the WRONG tree; should be a Maple. Also, he states that based on COR Ordinance 92-231-227, the trees are planted too close together and wants them removed.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003792&type=new_cs180221194656&viewRole=,DPW000003792,Assigned,"July 26, 2018 4:20 pm",old tree on the side of citizens home. the branches are hanging over property and in the street. several branches have fallen and afraid they may injury some one or fall on a car because of how frequently they fall and how big they are. right on property line on the house on he east of citizen address,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003791&type=new_cs180221192758&viewRole=,DPW000003791,Completed,"July 26, 2018 4:18 pm",located on the curb right next to the yard beside her home and caller would like to have a dry pick up,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003789&type=new_cs180301154109&viewRole=,DPW000003789,Assigned,"July 26, 2018 4:10 pm","The street drain at the southeast corner of Floyd and Colonial is stopped up. A number of months back people came to dig it out, but they were only able to get it partially open. It worked for a while but no longer. It needs to be completely cleaned out. And it is not just the opening at the street. The metal cover on the sidewalk needs to be lifted up and the entire basin cleaned out. I think there are big plants growing in there! Thanks!",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003788&type=new_cs180221194656&viewRole=,DPW000003788,Assigned,"July 26, 2018 4:09 pm","a massive tree located between two properties 4405 & 4403 park avenue right by the road , caller stated every time it rains the tree has some branch that fall and could possibly cause damage to the vehicles located on the street",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003787&type=new_cs180301154109&viewRole=,DPW000003787,Completed,"July 26, 2018 4:09 pm",work was done on water line which has messed up the side walk needs side walk repaired,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000741&type=new_cs180226204420&viewRole=,DPU000000741,Completed,"July 26, 2018 4:07 pm",really dark and cant see outside. it is at the end of citizens driveway on springston road,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003786&type=new_cs180221194656&viewRole=,DPW000003786,Assigned,"July 26, 2018 4:01 pm",Tree needs maintenance before future injuries occur.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003784&type=new_cs180221192758&viewRole=,DPW000003784,Completed,"July 26, 2018 3:37 pm",trash has missed for 3 weeks and the garbage truck did not pick it today,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003783&type=new_cs180301154109&viewRole=,DPW000003783,Assigned,"July 26, 2018 3:35 pm",how about fixing the sidewalks in Church Hill? Start with a few. Not the way you attract more from the burbs - like us - when you have crappy sidewalk and one can't even take their grandson for a ride in his stroller without going on the streets. That and a water main break on E Broad -which flooded our storage area and scores of our condo neighbors - and then the city won't cover it. Nice.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003782&type=new_cs180221194656&viewRole=,DPW000003782,Assigned,"July 26, 2018 3:31 pm",Tree ID: 1064 - caller says tree is dead - no green leaves. Requests removal. He states 6440 also needs pruning.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003780&type=new_cs180301154109&viewRole=,DPW000003780,Assigned,"July 26, 2018 3:20 pm",previous tree maintance requested back in Febuary under case # 107237--- Caller states both trees are dropping limbs and the tree to the left of the driveway is beginning to lean toward the street and the roots are damaging the sidewalk and the property fence.-- needs side walk repaired from tree roots and also fence corrected,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003778&type=new_cs180221192758&viewRole=,DPW000003778,Completed,"July 26, 2018 3:16 pm",Garbage is overflowing - he states he spoke with COR and was advised it would be picked up but it is still full.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003777&type=new_cs180221194656&viewRole=,DPW000003777,Assigned,"July 26, 2018 3:15 pm","Barlett Pear has grown to the point that it will split off large branches that blocks the street every year. Fire department and my yard people have always had to clean up as City has never responded to the emergency situations. This has been going on for the past 12 years! With this much recent rain several major branches are now touches the tops of parked cars.they will be breaking Soon. PLease come and cut them back. Do NOT cut down the whole tree, please just maintain. thank you!",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003775&type=new_cs180221190731&viewRole=,DPW000003775,Completed,"July 26, 2018 3:05 pm","There needs to be some sort of directional/instructional sign at the light, saying if you're in the inside lane turning right onto W. Broad Street from Roseneath, you need to stay in that same lane when turning onto Broad, which is the lane closest to the sidewalk. There are two lanes for turning right at that intersection, and I see people all the time get in that inside turning lane to turn right onto Broad, and will turn into the outside lane instead of the lane they should be turning in!",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003773&type=new_cs180301154109&viewRole=,DPW000003773,Completed,"July 26, 2018 2:55 pm",Caller states there is a pylon left over from some work being done two years ago. She has called before about it and was told it would be picked up but it is still in the street.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003772&type=new_cs180221194656&viewRole=,DPW000003772,Assigned,"July 26, 2018 2:52 pm",Large limbs are fallen off of the trees,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000160&type=new_cs180327173306&viewRole=,RPD000000160,Completed,"July 26, 2018 2:50 pm","Caller states someone has dumped mattress, wood, and a few other items into the alley and on the side of someone's house.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003771&type=new_cs180221194656&viewRole=,DPW000003771,Assigned,"July 26, 2018 2:40 pm",Needs someone to cut the tree limbs back on the tree.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003767&type=new_cs180221192758&viewRole=,DPW000003767,Completed,"July 26, 2018 2:09 pm",the tree is in the alley behind Dundee avenue and have tree limbs are falling in her yard,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003766&type=new_cs180221194032&viewRole=,DPW000003766,Completed,"July 26, 2018 2:05 pm",Alley has several pot holes which makes it difficult for residents to access their garages.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000740&type=new_cs180301150531&viewRole=,DPU000000740,Assigned,"July 26, 2018 2:04 pm",stormwater grate is missing at the corner of 10th St and Bank,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003764&type=new_cs180301154109&viewRole=,DPW000003764,Assigned,"July 26, 2018 1:47 pm",Citizen called to see if sidewalk on side of house can be repaired. He is in a wheelchair and it makes taking out the trash difficult.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003763&type=new_cs180221194656&viewRole=,DPW000003763,Assigned,"July 26, 2018 1:32 pm","tree has fell across the alley from the storm , park in the back of their homes and they would have to come in and come back the same way, 17th street and Ingram",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003762&type=new_cs180301154109&viewRole=,DPW000003762,Completed,"July 26, 2018 1:28 pm",on the opposite side of road from exxon going southbound in the turning lane going toward 95,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003761&type=new_cs180301154109&viewRole=,DPW000003761,Completed,"July 26, 2018 1:24 pm",there are 2 pothole and a large hump which about 8 feet in length going toward the light,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000739&type=new_cs180226204420&viewRole=,DPU000000739,Completed,"July 26, 2018 1:24 pm",multiple lights out in block,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003758&type=new_cs180301154109&viewRole=,DPW000003758,Completed,"July 26, 2018 12:52 pm",Lots of potholes in the alley behind this address,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003756&type=new_cs180301154109&viewRole=,DPW000003756,Completed,"July 26, 2018 12:45 pm",On Cary Street Road. The pothole is between Libby and Maple Ave.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000159&type=new_cs180529151322&viewRole=,RPD000000159,Completed,"July 26, 2018 12:44 pm","white Altima with no tags on it, 2128 Felden street richmond va 23223",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003754&type=new_cs180221194656&viewRole=,DPW000003754,Assigned,"July 26, 2018 12:35 pm",grtc diver states low hanging branch in the way of traffic ..no buses commercial vehicles can access with branch blocking....east bound on patterson,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003753&type=new_cs180301154109&viewRole=,DPW000003753,Completed,"July 26, 2018 12:34 pm",Pothole: pavement is crumbling in the east bound lane of Patterson Ave at the traffic light with Willow Lawn Drive,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003752&type=new_cs180221194423&viewRole=,DPW000003752,Completed,"July 26, 2018 12:26 pm",there are two do not park signs that need to be replaced one on the right side by the pool entrance.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003751&type=new_cs180221194251&viewRole=,DPW000003751,Completed,"July 26, 2018 12:23 pm",the left turn signal light at hioaks and jahnke rd in front of chippenham timer is off needs adjusting,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003747&type=new_cs180301154109&viewRole=,DPW000003747,Assigned,"July 26, 2018 11:45 am",citzen had work done on a pipe line and had to go through sidewalk and needs to have the sidewalk repaired. the sidewalk has a hole but its filled with dirt,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003746&type=new_cs180221194656&viewRole=,DPW000003746,Assigned,"July 26, 2018 11:42 am","""a large tree limb from a city tree fell in my front yard blocking the front entrance. I have been leaving voice messages at 804-646-6430."" - Ken Barber, home owner",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003745&type=new_cs180221194032&viewRole=,DPW000003745,Completed,"July 26, 2018 11:36 am",Citizen called to report numerous potholes in the alley.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003741&type=new_cs180221194656&viewRole=,DPW000003741,Assigned,"July 26, 2018 11:26 am",Trees limbs are falling when it storms and limbs are hanging over house and roof.Please investigate tree dead limbs are falling please trim limbs back asap before it damages the roof.,,,,,,,,
